GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5651,324.61,719.53,822.13,100.68,44.12,-24.14,-491.2,-3394.71,220.3,1159.54,-3147.23,69.97,-519.13,-3077.26,-3596.39
5701,286.55,713.04,835.45,102.11,45.9,-9.5,-472.07,-3669.18,239.85,1162.55,-2899.98,69.06,-765.3,-2830.92,-3596.22
5751,298.49,726.2,823.69,105.39,52.6,-17.88,-470.96,-3471.31,209.25,1145.26,-3075.18,69.37,-599.28,-3005.8,-3605.08
5801,317.11,764.19,823.87,111.01,56.23,-28.29,-509.37,-3365.55,206.34,1066.74,-3112.33,69.22,-557.72,-3043.11,-3600.84
5851,303.68,786.3,850.72,108.2,50.66,-34.02,-473.33,-3565.4,221.18,1070.86,-2911.95,70.85,-681.14,-2841.1,-3522.24
5901,270.17,744.24,846.78,108.5,49.81,-25.46,-488.11,-3313.54,227.33,1138.46,-3206.38,71.1,-441.83,-3135.28,-3577.1
5951,287.99,712.63,835.98,101.49,38.46,-12.28,-481.08,-3417.84,231.13,1101.95,-3078.24,70.22,-601.57,-3008.02,-3609.59
6001,292.22,745.54,831.42,106.09,45.86,-14.3,-500.5,-3463.51,210.44,1135.15,-3057.48,71.83,-611.59,-2985.65,-3597.25
6051,291.48,735.46,826.92,99.76,44.47,-12.4,-490.45,-3554.48,222.85,1123.08,-2964.05,71.09,-713.3,-2892.96,-3606.26
6101,306.15,724.05,852.32,104.86,49.35,-27.99,-495.11,-3651.02,209.97,1091.37,-2877.75,69.4,-836.05,-2808.35,-3644.4
6151,297.07,741.73,845.15,104.1,46.97,-12.39,-510.97,-3479.91,226.79,1049.31,-2973.64,68.38,-692.15,-2905.26,-3597.41
6201,271.89,749.99,852.92,110.37,48.18,-20.79,-484.83,-3556.66,231.29,1099.98,-2928.27,68.95,-697.66,-2859.31,-3556.97
6251,292.25,733.44,830.15,114.25,56.43,-22.56,-505.99,-3480.75,211.41,1139.84,-3046.56,69.4,-631.53,-2977.15,-3608.68
6301,286.58,777.29,857.49,108.28,55.83,-29.42,-475.0,-3656.46,216.12,1122.69,-2897.29,69.74,-736.62,-2827.55,-3564.16
6351,319.02,742.38,847.05,106.69,48.74,-34.68,-505.05,-3603.12,222.03,1137.85,-2930.16,67.85,-719.1,-2862.31,-3581.4
6401,300.65,708.62,835.8,102.77,38.98,-20.67,-496.8,-3663.72,232.33,1159.22,-2883.6,68.41,-802.81,-2815.19,-3618.0
6451,315.93,777.57,834.77,112.78,54.64,-20.68,-485.38,-3719.82,207.73,1046.43,-2769.42,67.99,-876.03,-2701.44,-3577.46
6501,281.73,773.06,858.24,110.31,47.53,-13.06,-483.56,-3611.87,228.07,1092.03,-2905.97,69.98,-717.52,-2835.99,-3553.51
6551,327.63,740.95,841.82,100.24,50.39,-24.91,-487.52,-3573.87,205.73,1111.37,-2936.28,70.12,-708.17,-2866.16,-3574.33
6601,280.48,719.36,843.13,108.13,45.88,-20.55,-495.09,-3524.62,221.57,1062.05,-2972.08,68.66,-759.67,-2903.43,-3663.1
6651,307.71,721.53,827.83,109.9,49.21,-21.2,-497.21,-3707.91,226.86,1108.29,-2826.97,68.01,-875.0,-2758.96,-3633.96
6701,310.04,722.21,837.07,110.23,52.04,-20.27,-520.02,-3395.24,216.21,1121.89,-3112.5,69.49,-565.85,-3043.01,-3608.86
6751,282.65,703.7,857.69,105.68,48.58,-14.07,-507.34,-3634.21,219.63,1134.26,-2892.67,68.63,-803.43,-2824.03,-3627.46
6801,296.5,734.84,838.0,108.22,58.28,-17.24,-493.19,-3611.28,224.16,1093.53,-2875.98,67.35,-768.17,-2808.63,-3576.8
6851,303.92,732.42,836.79,102.49,56.7,-11.57,-509.87,-3528.25,215.27,1071.48,-2952.86,67.05,-730.61,-2885.81,-3616.42
6901,321.71,749.97,856.09,112.3,43.82,-27.77,-468.85,-3532.36,224.14,1063.66,-2968.18,69.86,-657.29,-2898.32,-3555.61
6951,321.74,723.28,839.93,103.05,53.22,-23.93,-507.52,-3438.21,213.12,1107.22,-3089.97,68.41,-608.1,-3021.55,-3629.65
7001,299.5,737.5,836.85,103.61,41.56,-17.41,-502.67,-3591.09,204.55,1085.43,-2887.83,68.51,-802.17,-2819.32,-3621.49
7051,295.74,715.1,817.38,105.65,48.68,-6.66,-493.84,-3639.43,232.89,1108.51,-2885.33,68.88,-815.97,-2816.45,-3632.43
7101,293.24,718.65,832.81,103.79,49.57,-19.43,-501.18,-3391.51,205.45,1087.78,-3109.86,67.76,-620.82,-3042.11,-3662.92
7151,311.08,710.71,852.61,109.55,40.55,-19.86,-493.6,-3222.39,226.39,1105.74,-3278.55,67.84,-379.22,-3210.71,-3589.93
7201,314.42,773.75,845.39,112.9,47.39,-22.24,-521.87,-3443.46,212.34,1031.24,-3009.12,67.96,-650.15,-2941.16,-3591.31
7251,315.9,761.99,841.47,112.04,48.74,-26.42,-493.12,-3553.69,219.51,1065.54,-2928.48,67.79,-708.04,-2860.69,-3568.73
7301,281.89,748.73,839.85,114.08,45.99,-19.75,-497.04,-3719.03,214.49,1102.51,-2782.16,67.13,-888.28,-2715.03,-3603.31
7351,306.73,735.33,825.53,104.48,39.44,-27.15,-483.6,-3632.08,224.3,1076.62,-2845.56,68.52,-830.41,-2777.04,-3607.44
7401,316.05,731.68,848.39,107.03,46.01,-13.53,-516.23,-3586.15,218.01,1065.82,-2882.96,67.04,-782.93,-2815.92,-3598.85
7451,299.58,743.85,840.11,107.88,42.62,-22.36,-510.77,-3650.04,211.0,1090.18,-2848.72,67.75,-847.95,-2780.97,-3628.92
7501,313.68,747.42,819.87,103.13,43.76,-11.26,-519.29,-3597.53,201.83,1111.71,-2915.95,67.57,-786.67,-2848.38,-3635.05
7551,293.13,675.8,836.7,93.58,41.03,-13.49,-485.93,-3580.73,227.07,1151.03,-2966.12,68.84,-761.81,-2897.28,-3659.08
7601,279.27,728.15,836.64,101.69,44.22,-25.9,-480.12,-3522.29,236.66,1124.49,-2997.99,68.36,-677.19,-2929.63,-3606.82
7651,318.1,682.62,844.35,109.09,51.83,-23.24,-511.75,-3485.39,223.01,1112.27,-3022.37,66.52,-679.12,-2955.85,-3634.97
7701,302.25,724.75,837.48,105.39,44.65,-25.2,-504.9,-3470.58,223.17,1142.8,-3054.72,68.27,-620.18,-2986.45,-3606.63
7751,303.87,725.92,823.38,102.02,46.51,-20.37,-484.24,-3667.07,215.05,1107.54,-2848.0,69.14,-847.4,-2778.86,-3626.26
7801,303.69,725.79,843.42,105.32,48.66,-23.01,-490.71,-3762.57,213.19,1102.84,-2766.41,68.55,-933.38,-2697.86,-3631.24
7851,299.49,759.34,842.74,114.79,64.32,-19.54,-479.37,-3590.27,218.29,1118.19,-2953.87,69.95,-672.02,-2883.91,-3555.93
7901,290.63,695.08,840.73,103.51,47.5,-24.76,-487.26,-3499.32,230.22,1100.19,-3013.15,68.37,-703.47,-2944.78,-3648.25
7951,276.03,748.88,828.89,111.04,48.43,-29.18,-493.83,-3525.0,230.72,1062.24,-2948.6,68.72,-741.78,-2879.88,-3621.66
8001,303.46,726.83,825.82,100.4,55.49,-10.44,-484.54,-3816.48,207.93,1145.95,-2742.21,67.53,-945.6,-2674.68,-3620.28
8051,303.68,715.41,837.32,105.2,48.94,-22.62,-486.93,-3631.58,220.57,1139.76,-2907.31,69.79,-770.24,-2837.51,-3607.75
8101,312.6,762.44,828.19,104.98,43.14,-23.99,-496.82,-3578.07,216.24,1123.55,-2958.48,69.13,-707.73,-2889.35,-3597.08
8151,315.31,723.86,848.65,103.42,47.86,-15.38,-498.73,-3626.17,215.56,1130.61,-2893.52,68.59,-755.01,-2824.94,-3579.95
8201,277.36,717.48,858.55,102.31,44.62,-25.25,-507.12,-3435.89,237.85,1111.96,-3056.31,69.36,-618.13,-2986.95,-3605.08
8251,296.76,691.56,836.76,104.28,48.66,-25.08,-484.26,-3497.23,235.31,1163.94,-3036.99,68.25,-629.3,-2968.74,-3598.04
8301,298.51,722.66,857.07,104.41,45.36,-24.95,-495.67,-3442.15,226.85,1108.29,-3050.9,67.23,-599.63,-2983.67,-3583.3
8351,301.23,735.86,828.45,105.25,54.31,-22.54,-484.84,-3546.11,219.32,1100.53,-2973.74,69.88,-708.57,-2903.86,-3612.43
8401,293.52,737.16,823.21,110.95,54.23,-23.81,-490.91,-3400.34,211.12,1048.39,-3076.86,70.58,-636.48,-3006.28,-3642.76
8451,298.8,705.65,819.16,108.07,50.6,-26.29,-482.39,-3580.82,239.75,1164.59,-2985.1,69.2,-702.88,-2915.9,-3618.79
8501,326.06,701.84,826.49,109.43,48.26,-18.85,-493.45,-3370.23,217.63,1067.67,-3117.01,69.69,-585.14,-3047.32,-3632.46
8551,307.13,745.66,851.35,105.57,43.34,-28.25,-500.61,-3421.9,238.88,1090.39,-3066.15,68.98,-568.43,-2997.17,-3565.6
8601,290.4,752.72,837.38,107.87,43.42,-19.11,-497.26,-3442.67,219.51,1088.43,-3031.39,70.45,-619.3,-2960.94,-3580.24
8651,306.77,744.88,833.95,105.35,45.43,-13.18,-513.83,-3367.45,207.44,1047.54,-3065.86,68.18,-603.08,-2997.67,-3600.75
8701,306.92,747.52,851.96,110.38,57.38,-24.02,-503.91,-3489.03,223.78,1122.27,-3007.19,67.83,-596.74,-2939.36,-3536.11
8751,306.13,711.0,842.83,101.3,52.16,-17.78,-495.2,-3682.55,231.94,1199.23,-2911.9,68.17,-750.93,-2843.73,-3594.66
8801,307.86,726.21,847.94,109.87,44.84,-22.23,-470.51,-3631.78,221.96,1123.19,-2928.45,69.2,-742.65,-2859.25,-3601.9
8851,294.49,695.82,834.24,99.71,47.21,-23.21,-475.39,-3431.37,224.48,1117.71,-3077.25,70.08,-616.31,-3007.17,-3623.48
8901,297.43,717.31,838.83,100.11,47.01,-22.09,-503.7,-3315.65,225.48,1124.12,-3187.38,67.81,-491.16,-3119.57,-3610.72
8951,306.57,713.67,824.9,115.54,50.06,-26.57,-484.26,-3481.26,208.75,1093.11,-3030.58,69.44,-679.49,-2961.14,-3640.63
9001,291.43,738.88,825.2,104.4,46.38,-23.45,-485.87,-3554.23,228.86,1142.02,-2978.23,69.59,-686.4,-2908.63,-3595.03
9051,303.6,739.86,847.25,107.72,59.37,-18.93,-489.25,-3509.76,225.28,1105.58,-3001.1,68.21,-629.29,-2932.9,-3562.19
9101,307.21,744.57,846.43,98.03,53.94,-26.4,-496.59,-3486.92,227.24,1076.83,-2990.89,69.5,-655.68,-2921.39,-3577.07
9151,297.33,739.49,846.56,102.3,43.93,-12.61,-489.58,-3602.69,210.54,1118.73,-2918.86,69.51,-745.99,-2849.35,-3595.34
9201,313.34,729.92,819.91,114.86,41.89,-24.31,-494.09,-3646.03,228.79,1119.89,-2886.43,69.66,-795.84,-2816.77,-3612.61
9251,301.54,751.45,843.5,107.85,40.73,-22.92,-506.99,-3424.33,225.54,1042.55,-3028.16,69.48,-641.09,-2958.68,-3599.77
9301,317.05,726.21,839.19,112.46,56.17,-25.06,-509.94,-3501.85,225.25,1190.51,-3060.06,69.71,-570.0,-2990.35,-3560.36
9351,301.13,739.32,842.71,110.61,51.02,-25.39,-511.12,-3498.02,221.14,1066.19,-2981.87,68.8,-702.41,-2913.07,-3615.48
9401,313.24,758.0,846.58,98.7,49.91,-18.39,-504.57,-3337.52,228.57,1045.63,-3101.77,70.11,-519.86,-3031.66,-3551.51
9451,284.22,738.46,852.49,99.56,53.08,-22.78,-501.26,-3664.75,219.41,1145.27,-2896.16,68.01,-796.3,-2828.15,-3624.45
9501,303.33,706.84,829.01,103.67,46.41,-21.61,-495.23,-3554.15,221.49,1099.98,-2943.12,68.24,-760.27,-2874.88,-3635.15
9551,316.87,690.94,833.93,107.17,52.96,-25.66,-487.44,-3700.79,215.67,1152.58,-2848.79,68.11,-843.77,-2780.67,-3624.45
9601,305.83,727.34,863.89,106.31,39.43,-26.47,-508.83,-3589.79,212.54,1112.89,-2919.65,68.23,-756.85,-2851.42,-3608.26
9651,315.57,733.09,828.75,107.29,48.47,-25.17,-505.6,-3635.61,213.26,1117.21,-2895.41,67.64,-802.74,-2827.77,-3630.52
9701,308.65,715.54,837.82,111.5,41.97,-36.13,-490.37,-3792.64,234.37,1089.32,-2725.46,67.53,-979.97,-2657.93,-3637.89
9751,314.37,745.7,836.82,105.03,45.14,-33.42,-520.08,-3749.26,212.72,1102.93,-2753.76,66.15,-940.05,-2687.62,-3627.67
9801,298.74,781.96,843.44,112.02,48.3,-35.8,-489.07,-3374.51,213.64,1074.99,-3111.6,70.99,-526.3,-3040.6,-3566.9
9851,299.1,767.98,839.26,111.66,43.64,-26.63,-490.99,-3629.94,230.39,1086.97,-2879.7,68.85,-768.55,-2810.85,-3579.4
9901,300.23,739.56,848.81,108.43,47.4,-37.6,-484.83,-3615.99,232.06,1217.02,-2981.57,69.98,-644.91,-2911.59,-3556.5
9951,294.13,737.21,842.99,106.29,51.44,-36.28,-479.55,-3540.76,224.78,1126.22,-2981.57,69.99,-673.53,-2911.58,-3585.11
10001,293.86,711.59,828.15,101.09,49.12,-30.14,-494.24,-3504.13,232.49,1149.26,-3040.43,68.67,-662.96,-2971.75,-3634.72
10051,313.01,740.02,833.21,107.05,45.91,-39.34,-463.73,-3672.28,218.69,1100.87,-2868.55,70.86,-816.61,-2797.69,-3614.29
10101,295.64,738.55,847.28,100.4,48.42,-32.48,-474.45,-3619.33,207.98,1124.42,-2922.11,69.72,-763.57,-2852.39,-3615.96
10151,295.29,737.12,845.24,113.83,42.14,-30.53,-489.53,-3641.5,209.64,1129.96,-2905.93,68.11,-788.34,-2837.81,-3626.16
10201,300.42,760.58,850.19,107.86,54.66,-20.17,-494.35,-3693.71,209.83,1126.06,-2851.5,66.99,-798.63,-2784.5,-3583.13
10251,320.35,731.17,852.56,116.41,52.23,-32.11,-498.4,-3562.59,220.34,1052.85,-2887.04,67.44,-747.19,-2819.61,-3566.79
10301,293.74,720.64,859.01,106.75,51.79,-24.91,-492.33,-3548.24,225.48,1041.27,-2918.22,68.07,-766.8,-2850.15,-3616.95
10351,314.7,733.83,865.69,101.4,50.7,-32.05,-484.56,-3591.25,213.99,1042.27,-2864.15,69.4,-785.28,-2794.75,-3580.03
10401,272.05,718.07,836.46,104.16,54.03,-25.61,-480.85,-3612.66,219.96,1111.48,-2903.37,70.89,-802.9,-2832.48,-3635.39
10451,298.65,708.65,814.71,110.51,39.27,-17.97,-491.84,-3751.94,226.49,1130.17,-2791.73,67.29,-933.31,-2724.44,-3657.75
10501,307.45,723.56,826.76,105.38,47.8,-16.53,-490.63,-3646.58,206.42,1084.49,-2860.33,68.12,-851.88,-2792.22,-3644.1
10551,306.22,746.39,843.7,114.28,54.53,-18.32,-473.72,-3676.67,216.13,1092.69,-2833.2,68.74,-794.77,-2764.46,-3559.22
10601,297.55,724.09,834.67,107.83,48.01,-20.99,-510.65,-3620.44,212.46,1166.38,-2909.06,67.48,-761.09,-2841.58,-3602.68
10651,309.11,742.9,826.78,115.81,48.18,-16.82,-477.71,-3594.84,206.06,1101.15,-2913.02,67.88,-739.39,-2845.15,-3584.53
10701,312.7,710.7,850.71,105.05,51.87,-18.78,-498.97,-3533.97,221.31,1135.87,-2975.0,67.59,-663.51,-2907.41,-3570.92
10751,293.74,774.06,828.92,110.83,46.51,-27.35,-485.91,-3566.27,232.97,1098.14,-2937.42,67.97,-694.36,-2869.45,-3563.81
10801,301.19,723.32,834.94,107.04,49.79,-26.46,-495.54,-3536.04,220.2,1090.77,-2960.71,69.61,-730.79,-2891.1,-3621.88
10851,315.71,733.15,823.83,103.21,47.65,-21.91,-484.64,-3629.16,223.42,1086.15,-2897.63,68.28,-802.59,-2829.35,-3631.94
10901,309.62,727.14,827.41,104.46,42.05,-25.54,-489.35,-3567.04,215.49,1110.36,-2946.47,68.74,-745.4,-2877.73,-3623.13
10951,301.82,741.11,841.46,113.53,50.13,-31.64,-494.42,-3552.29,214.43,1103.89,-2947.91,67.58,-711.97,-2880.33,-3592.31
11001,290.03,737.85,821.3,102.22,45.82,-25.0,-514.39,-3599.55,214.25,1083.87,-2879.19,65.94,-843.59,-2813.25,-3656.84
11051,301.93,711.75,830.86,109.59,50.18,-27.58,-509.75,-3725.63,225.83,1140.25,-2813.17,65.65,-892.59,-2747.52,-3640.11
11101,315.86,724.18,842.76,108.66,50.66,-22.59,-508.46,-3595.97,216.21,1073.74,-2885.84,66.04,-794.95,-2819.8,-3614.75
11151,287.55,736.45,820.99,106.55,41.95,-32.02,-520.07,-3529.72,210.49,1141.56,-2998.74,66.37,-736.27,-2932.37,-3668.64
11201,296.47,769.55,842.68,106.92,44.18,-21.58,-507.22,-3585.19,221.86,1130.49,-2940.5,65.24,-701.83,-2875.25,-3577.09
11251,302.15,726.49,820.78,101.56,48.52,-25.93,-519.57,-3562.47,223.91,1155.66,-2975.67,65.79,-728.9,-2909.88,-3638.77
11301,268.99,750.42,846.45,108.64,50.11,-19.57,-494.0,-3598.21,216.31,1099.67,-2908.91,67.71,-771.18,-2841.2,-3612.38
11351,303.78,692.1,830.06,101.6,57.48,-18.79,-488.56,-3659.08,223.51,1166.26,-2907.09,68.18,-791.64,-2838.92,-3630.55
11401,279.73,755.35,840.71,102.24,43.33,-18.62,-506.41,-3532.43,224.46,1088.97,-2985.88,67.28,-722.68,-2918.6,-3641.28
11451,286.7,738.38,830.1,107.78,50.61,-24.82,-487.61,-3560.33,215.63,1104.38,-2950.8,69.21,-739.19,-2881.58,-3620.77
11501,304.42,731.6,813.21,100.01,42.8,-22.58,-509.16,-3495.25,208.59,1036.46,-2939.36,68.84,-789.91,-2870.52,-3660.43
11551,297.93,759.42,839.53,108.68,53.95,-16.83,-508.97,-3497.51,218.75,1066.38,-2992.58,67.96,-678.68,-2924.62,-3603.3
11601,291.41,748.68,832.28,112.08,47.85,-28.06,-505.55,-3480.27,222.6,1132.27,-3032.98,68.63,-626.71,-2964.35,-3591.06
11651,299.41,746.14,826.27,111.95,40.35,-31.07,-509.32,-3472.29,221.61,1100.24,-3021.75,67.27,-666.72,-2954.47,-3621.19
11701,336.11,700.52,838.39,113.49,54.56,-15.12,-500.95,-3569.13,213.62,1092.84,-2940.11,66.93,-735.67,-2873.18,-3608.85
11751,311.8,743.8,843.02,103.76,44.37,-20.53,-492.37,-3461.1,208.29,1047.58,-2988.93,68.31,-671.38,-2920.61,-3591.99
11801,323.53,731.91,832.53,106.73,51.1,-16.93,-508.39,-3342.01,214.57,1030.04,-3099.68,67.71,-576.93,-3031.97,-3608.9
11851,313.17,724.54,828.79,109.97,53.78,-23.46,-469.66,-3591.65,230.33,1065.05,-2923.69,69.27,-759.14,-2854.42,-3613.56
11901,304.16,744.53,838.86,106.9,45.61,-16.1,-506.44,-3558.83,217.02,1074.45,-2887.38,66.83,-749.81,-2820.56,-3570.37
11951,301.83,740.57,833.87,113.81,49.39,-29.02,-494.55,-3463.0,224.17,1074.7,-3027.4,67.78,-648.22,-2959.62,-3607.84
12001,283.23,742.6,847.06,105.13,46.66,-22.34,-476.36,-3531.43,234.38,1028.47,-2944.59,68.68,-742.59,-2875.9,-3618.49

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,283.19,659.14,831.99,91.31,45.01,-34.18,-468.21,-3843.78,205.82,657.24,-2115.59,62.68,-1572.46,-2052.91,-3625.37
51,289.24,670.84,816.94,88.85,45.64,-13.55,-478.08,-3847.57,201.82,673.63,-2132.49,60.93,-1552.23,-2071.56,-3623.79
101,281.63,678.18,818.94,96.03,48.01,-20.76,-457.47,-3697.56,201.34,661.14,-2254.61,61.79,-1390.51,-2192.82,-3583.33
151,289.94,655.94,823.01,92.13,50.61,-21.52,-480.27,-3840.67,208.71,689.28,-2166.48,59.5,-1532.84,-2106.98,-3639.83
201,285.1,704.83,819.39,89.58,44.51,-18.78,-471.96,-3709.86,195.54,631.41,-2222.29,60.85,-1430.23,-2161.44,-3591.67
251,273.22,650.63,811.58,91.75,46.12,-19.67,-495.78,-3731.51,204.48,736.49,-2252.01,58.71,-1432.7,-2193.3,-3626.0
301,282.58,675.27,819.07,92.72,46.96,-24.5,-466.59,-3966.89,207.96,677.21,-2069.81,60.25,-1656.21,-2009.57,-3665.78
351,269.1,679.58,809.04,94.63,48.43,-10.4,-493.63,-3752.72,205.96,673.8,-2218.13,60.02,-1476.2,-2158.11,-3634.31
401,286.67,652.79,810.91,83.64,41.06,-19.79,-462.78,-3760.07,202.91,681.33,-2217.85,61.78,-1483.33,-2156.08,-3639.41
451,302.96,685.11,832.19,91.96,39.59,-22.88,-486.0,-3793.31,208.81,687.12,-2199.52,59.98,-1454.46,-2139.53,-3593.99
501,287.25,662.15,824.95,79.79,47.16,-34.83,-462.65,-3770.97,206.22,697.09,-2231.95,60.75,-1463.85,-2171.2,-3635.05
551,278.38,662.47,820.06,97.81,44.8,-24.79,-471.27,-3803.87,205.22,724.28,-2186.14,61.23,-1466.91,-2124.91,-3591.82
601,300.7,671.99,808.29,96.56,54.14,-28.65,-465.98,-3907.47,206.62,675.59,-2066.6,60.45,-1588.21,-2006.15,-3594.36
651,296.02,654.89,822.03,89.1,39.79,-29.75,-470.22,-3741.86,202.73,687.58,-2239.04,63.94,-1449.69,-2175.1,-3624.79
701,318.27,668.92,802.42,89.21,42.53,-35.02,-463.08,-3655.05,205.3,649.04,-2288.25,64.18,-1377.47,-2224.07,-3601.55
751,285.07,656.45,789.65,93.36,40.9,-27.31,-465.11,-3739.91,212.28,714.37,-2250.95,64.71,-1440.27,-2186.24,-3626.5
801,268.53,669.4,794.99,92.79,48.4,-28.16,-474.36,-3608.09,208.75,655.29,-2334.54,62.6,-1372.45,-2271.95,-3644.4
851,276.69,644.05,810.63,93.32,46.78,-28.46,-465.61,-3642.31,220.11,662.23,-2310.11,62.19,-1382.56,-2247.92,-3630.49
901,276.61,660.34,804.97,90.91,45.24,-29.65,-445.43,-3708.77,211.92,695.25,-2290.25,61.72,-1398.6,-2228.52,-3627.13
951,299.52,708.39,824.63,96.21,54.02,-29.21,-452.97,-3888.65,209.97,712.46,-2135.19,61.86,-1465.62,-2073.32,-3538.94
1001,265.53,652.9,815.98,86.09,51.52,-24.14,-457.12,-3834.16,225.38,681.48,-2169.21,62.06,-1536.55,-2107.15,-3643.7
1051,309.64,695.27,798.33,100.86,47.57,-26.33,-458.35,-3702.18,202.76,664.17,-2275.65,63.2,-1368.25,-2212.45,-3580.7
1101,311.58,665.9,782.26,92.48,44.52,-27.68,-450.31,-3726.05,200.66,627.69,-2224.19,62.91,-1478.94,-2161.28,-3640.23
1151,281.92,717.22,808.82,96.84,58.78,-30.88,-435.55,-3859.42,215.66,668.22,-2124.36,63.57,-1478.39,-2060.79,-3539.18
1201,310.62,646.1,820.32,93.03,43.53,-24.43,-450.45,-3915.32,195.46,638.41,-2066.98,61.85,-1642.73,-2005.13,-3647.86
1251,284.41,673.29,818.33,91.02,55.82,-28.64,-456.26,-3795.97,198.87,621.72,-2173.81,63.93,-1537.41,-2109.88,-3647.29
1301,281.65,649.71,817.43,93.36,51.19,-34.09,-454.11,-3700.07,200.93,662.57,-2251.98,64.77,-1431.43,-2187.21,-3618.63
1351,297.41,671.69,825.73,95.23,49.21,-27.38,-466.11,-3844.19,206.2,699.33,-2144.03,61.77,-1492.88,-2082.26,-3575.14
1401,278.43,631.35,819.18,83.97,47.46,-22.0,-451.33,-3775.41,211.06,679.2,-2184.42,63.16,-1498.08,-2121.26,-3619.35
1451,302.79,691.01,812.63,98.48,44.24,-28.04,-460.47,-3808.96,206.42,681.12,-2156.9,63.01,-1460.79,-2093.89,-3554.68
1501,275.81,667.97,801.97,94.54,35.58,-31.13,-466.87,-3666.21,196.69,661.15,-2253.96,62.86,-1430.49,-2191.1,-3621.58
1551,296.64,669.09,810.84,85.44,57.8,-40.39,-459.32,-3713.75,207.8,605.76,-2209.97,62.42,-1480.1,-2147.55,-3627.65
1601,291.61,664.76,792.83,92.02,47.21,-34.19,-452.85,-3747.45,207.34,636.75,-2188.18,63.14,-1501.97,-2125.03,-3627.0
1651,283.24,658.27,819.2,87.67,53.84,-38.31,-454.81,-3674.92,216.07,704.98,-2284.69,63.35,-1344.76,-2221.34,-3566.1
1701,299.53,661.39,793.31,86.92,46.43,-22.91,-462.31,-3559.67,204.78,672.68,-2375.48,63.75,-1279.85,-2311.73,-3591.58
1751,294.16,687.02,783.81,93.66,42.17,-28.1,-460.56,-3658.83,212.7,666.57,-2293.49,62.76,-1367.4,-2230.73,-3598.13
1801,269.52,623.13,794.32,91.36,41.22,-30.73,-428.44,-3768.99,209.05,741.08,-2259.87,63.6,-1458.49,-2196.27,-3654.75
1851,305.33,646.32,827.95,101.37,44.5,-26.46,-434.67,-3768.38,216.94,644.82,-2200.93,63.26,-1442.27,-2137.68,-3579.94
1901,281.58,665.96,789.35,91.41,44.99,-28.8,-441.14,-3670.19,219.22,741.74,-2334.81,63.76,-1305.87,-2271.05,-3576.91
1951,322.9,629.46,821.86,94.03,47.36,-25.18,-445.49,-3802.69,196.9,591.65,-2113.75,63.63,-1569.2,-2050.12,-3619.32
2001,276.28,690.87,792.73,92.96,47.54,-26.4,-457.92,-3754.79,213.93,655.73,-2221.53,63.37,-1469.07,-2158.15,-3627.22
2051,282.09,655.84,806.79,88.91,52.22,-24.17,-437.99,-3773.59,203.41,707.28,-2245.34,63.44,-1439.2,-2181.9,-3621.1
2101,290.67,662.01,804.28,84.17,51.84,-21.58,-455.95,-3692.0,219.59,614.84,-2211.69,62.59,-1442.14,-2149.1,-3591.24
2151,260.18,683.96,806.87,93.71,52.77,-37.32,-439.86,-3695.39,225.89,720.46,-2304.1,64.12,-1328.73,-2239.98,-3568.71
2201,293.29,654.84,815.93,92.98,41.53,-40.54,-447.87,-3662.13,220.92,645.55,-2271.45,62.49,-1385.52,-2208.96,-3594.48
2251,269.27,681.42,801.06,91.75,50.65,-31.92,-451.32,-3519.52,224.59,641.58,-2397.09,62.92,-1242.44,-2334.17,-3576.61
2301,269.79,667.68,814.17,95.97,49.64,-31.31,-437.38,-3710.78,207.24,636.86,-2236.1,64.22,-1438.11,-2171.88,-3609.99
2351,283.29,664.07,843.64,94.03,46.86,-19.3,-443.67,-3811.69,209.02,635.9,-2140.06,62.94,-1497.85,-2077.11,-3574.97
2401,284.0,639.23,801.48,91.69,40.71,-19.04,-453.1,-3646.11,211.06,648.98,-2279.07,63.81,-1401.1,-2215.26,-3616.36
2451,312.33,667.32,815.17,91.51,47.06,-30.17,-451.35,-3608.12,208.88,607.04,-2290.09,63.42,-1340.32,-2226.67,-3566.99
2501,297.7,673.97,808.57,89.35,47.28,-22.33,-445.02,-3736.28,206.51,640.7,-2216.88,63.85,-1439.55,-2153.03,-3592.58
2551,298.66,649.68,788.95,98.8,40.75,-30.84,-464.67,-3593.18,213.37,653.6,-2333.65,62.94,-1344.87,-2270.71,-3615.58
2601,273.47,651.62,788.61,86.14,51.42,-28.31,-434.81,-3584.73,203.61,658.56,-2353.85,63.63,-1334.41,-2290.22,-3624.63
2651,316.09,692.75,806.28,106.58,51.65,-31.89,-450.58,-3622.41,209.17,566.81,-2257.77,63.87,-1355.55,-2193.9,-3549.45
2701,317.59,662.37,817.85,88.67,40.62,-28.75,-452.84,-3576.63,211.47,580.42,-2323.41,62.53,-1339.23,-2260.88,-3600.1
2751,284.44,693.15,810.15,91.46,43.18,-22.89,-452.9,-3705.73,213.67,674.93,-2238.41,62.37,-1370.56,-2176.03,-3546.59
