GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
8701,561.38,1412.91,1659.96,193.32,111.04,-45.49,-1087.29,-7218.74,425.45,1744.8,-5202.58,106.39,-2242.65,-5096.19,-7338.84
8751,607.15,1382.11,1622.72,194.34,94.24,-35.34,-1108.21,-7053.0,409.43,1766.03,-5357.29,105.78,-2120.54,-5251.51,-7372.05
8801,588.5,1385.54,1644.33,198.0,95.12,-41.26,-1132.25,-6913.41,435.35,1796.98,-5505.46,106.36,-1943.1,-5399.1,-7342.2
8851,599.25,1372.82,1664.41,196.48,93.28,-38.09,-1110.08,-6917.92,453.58,1697.04,-5426.93,106.93,-1989.25,-5320.0,-7309.25
8901,576.15,1340.1,1635.49,194.01,94.73,-45.56,-1118.04,-6969.49,437.36,1868.94,-5487.92,105.85,-1986.32,-5382.07,-7368.38
8951,563.87,1348.98,1651.64,198.48,98.82,-47.67,-1126.26,-7102.94,444.93,1916.13,-5394.44,105.13,-2054.02,-5289.31,-7343.33
9001,600.91,1423.13,1667.33,191.37,99.79,-44.62,-1141.55,-6942.78,429.23,1797.17,-5467.56,104.81,-1920.01,-5362.75,-7282.77
9051,600.41,1368.81,1652.85,201.26,96.0,-52.1,-1120.36,-7061.97,448.44,1820.21,-5363.0,106.75,-2046.46,-5256.25,-7302.71
9101,596.62,1393.66,1683.17,193.29,107.74,-47.18,-1131.68,-6838.16,437.95,1712.91,-5505.9,105.73,-1891.68,-5400.17,-7291.85
9151,589.95,1453.42,1663.82,203.74,96.96,-36.27,-1153.27,-6961.92,430.11,1747.26,-5422.85,105.45,-1966.19,-5317.4,-7283.6
9201,599.82,1367.29,1678.91,201.07,101.35,-52.56,-1096.9,-6995.45,433.54,1812.78,-5486.51,106.07,-1950.14,-5380.44,-7330.58
9251,594.43,1388.58,1683.25,201.54,87.4,-53.16,-1136.84,-7195.01,424.19,1868.47,-5319.73,106.25,-2137.16,-5213.48,-7350.64
9301,618.64,1410.52,1679.91,197.37,102.1,-50.0,-1064.6,-7077.56,417.65,1799.68,-5429.75,107.17,-1966.29,-5322.58,-7288.87
9351,595.44,1440.0,1651.39,205.57,102.11,-51.94,-1120.92,-7129.9,434.56,1791.12,-5332.46,106.16,-2082.58,-5226.3,-7308.89
9401,609.64,1394.34,1674.87,205.25,100.79,-45.07,-1110.28,-7044.22,405.46,1769.36,-5401.21,106.8,-2039.86,-5294.42,-7334.27
9451,616.26,1429.34,1678.46,197.52,102.64,-53.23,-1130.61,-7046.98,421.83,1707.81,-5341.32,102.84,-2076.96,-5238.49,-7315.45
9501,555.52,1431.07,1664.83,195.26,97.25,-47.51,-1065.58,-7072.7,424.6,1799.89,-5464.13,107.77,-2017.37,-5356.36,-7373.73
9551,626.72,1457.61,1636.85,200.87,102.56,-54.26,-1132.44,-7068.9,411.85,1786.78,-5403.07,105.7,-2032.36,-5297.36,-7329.72
9601,555.65,1369.73,1647.49,189.55,93.47,-46.08,-1115.74,-7098.82,438.34,1882.67,-5411.87,104.15,-2083.74,-5307.72,-7391.46
9651,552.5,1408.97,1655.26,191.11,102.34,-51.9,-1102.15,-6994.14,430.64,1862.62,-5505.2,106.4,-1944.76,-5398.8,-7343.56
9701,609.22,1356.98,1673.69,194.19,97.57,-57.19,-1110.75,-7239.34,428.71,1818.99,-5228.01,103.81,-2227.9,-5124.2,-7352.1
9751,609.92,1375.83,1697.56,202.23,106.89,-42.45,-1114.57,-6856.07,422.82,1842.34,-5603.56,106.86,-1755.5,-5496.69,-7252.19
9801,590.99,1390.21,1664.32,192.97,91.9,-54.83,-1120.54,-6959.92,432.2,1731.87,-5382.2,105.2,-2040.83,-5277.01,-7317.84
9851,548.48,1396.18,1671.88,191.71,112.07,-53.35,-1113.09,-7066.95,428.12,1836.11,-5398.38,106.7,-2048.86,-5291.68,-7340.54
9901,605.35,1429.27,1636.25,193.01,95.34,-53.64,-1133.48,-6725.68,434.68,1759.96,-5666.49,106.84,-1758.94,-5559.65,-7318.59
9951,597.65,1440.53,1654.29,203.54,96.63,-55.99,-1102.08,-7105.71,422.58,1754.61,-5344.76,103.44,-2093.94,-5241.31,-7335.26
10001,556.16,1437.23,1671.76,200.99,90.97,-64.11,-1122.63,-7130.6,436.39,1773.08,-5306.66,104.3,-2150.75,-5202.36,-7353.11
10051,576.53,1417.29,1662.39,194.77,94.88,-52.05,-1098.74,-6968.36,431.31,1738.63,-5451.32,106.49,-2003.35,-5344.84,-7348.18
10101,571.66,1468.13,1670.82,196.01,97.66,-49.29,-1131.34,-7092.12,418.09,1760.6,-5319.31,103.39,-2089.8,-5215.92,-7305.72
10151,633.65,1446.1,1643.46,207.29,98.66,-53.8,-1122.4,-7243.6,420.41,1702.79,-5134.61,104.33,-2267.46,-5030.27,-7297.73
10201,578.91,1387.3,1661.93,188.55,98.59,-51.9,-1140.11,-7084.21,440.62,1834.05,-5392.59,104.72,-2086.27,-5287.87,-7374.14
10251,591.61,1411.23,1641.94,201.45,92.56,-56.08,-1132.87,-7232.67,422.79,1911.69,-5283.92,107.21,-2148.36,-5176.71,-7325.07
10301,617.39,1410.36,1660.65,202.13,92.0,-45.68,-1147.61,-7180.56,407.19,1796.14,-5251.44,104.69,-2187.99,-5146.75,-7334.75
10351,617.29,1416.43,1666.05,203.62,100.41,-48.45,-1151.46,-7242.0,405.64,1742.86,-5146.67,101.01,-2289.62,-5045.66,-7335.28
10401,597.77,1385.21,1665.92,196.39,99.79,-52.12,-1154.34,-7181.78,422.34,1712.63,-5203.44,101.82,-2308.18,-5101.62,-7409.8
10451,582.29,1346.34,1645.28,198.93,91.15,-53.83,-1121.76,-7324.15,432.17,1883.88,-5194.71,102.92,-2319.69,-5091.79,-7411.48
10501,623.1,1383.56,1687.58,197.38,110.39,-40.39,-1141.76,-7357.06,413.28,1746.75,-5062.75,102.84,-2377.18,-4959.92,-7337.1
10551,597.24,1344.54,1667.08,197.12,99.04,-63.91,-1121.13,-7323.46,440.37,1846.73,-5168.36,102.46,-2316.39,-5065.9,-7382.29
10601,604.45,1388.15,1693.47,199.62,107.25,-49.4,-1162.17,-7354.4,414.43,1770.24,-5083.21,102.26,-2388.37,-4980.95,-7369.32
10651,569.8,1386.57,1678.2,196.45,95.13,-39.76,-1108.65,-7114.87,436.32,1675.04,-5231.0,107.64,-2225.77,-5123.36,-7349.13
10701,598.97,1387.49,1662.26,200.2,116.56,-60.92,-1121.67,-7227.06,424.33,1784.46,-5215.57,105.41,-2235.37,-5110.16,-7345.53
10751,592.32,1426.08,1664.11,198.69,93.77,-54.29,-1123.65,-7017.08,440.62,1742.32,-5360.09,105.57,-2037.11,-5254.52,-7291.62
10801,607.91,1400.72,1692.39,194.42,106.14,-56.05,-1112.06,-7228.29,430.25,1764.06,-5213.22,106.41,-2200.52,-5106.81,-7307.32
10851,618.79,1437.73,1669.27,208.69,95.06,-42.51,-1129.77,-7113.89,423.04,1681.46,-5234.6,103.76,-2152.12,-5130.84,-7282.96
10901,585.62,1383.25,1700.43,194.36,109.45,-46.18,-1131.01,-6992.14,430.31,1732.24,-5371.91,104.69,-2033.65,-5267.22,-7300.87
10951,585.25,1378.03,1683.51,207.51,103.8,-46.12,-1156.09,-6916.31,432.31,1772.39,-5455.35,104.12,-1955.74,-5351.23,-7306.97
11001,614.91,1389.0,1682.14,192.85,99.24,-47.34,-1097.35,-7114.38,441.57,1728.09,-5273.63,102.91,-2111.26,-5170.72,-7281.98
11051,583.09,1426.91,1667.9,203.8,103.62,-47.28,-1140.67,-7043.37,413.58,1761.72,-5367.52,104.16,-2070.7,-5263.36,-7334.06
11101,587.28,1388.91,1647.31,190.24,102.12,-39.84,-1100.99,-7260.84,423.8,1799.81,-5172.57,104.66,-2262.2,-5067.91,-7330.1
11151,583.87,1358.8,1647.86,197.77,106.33,-38.16,-1115.82,-7160.13,439.96,1827.45,-5288.51,104.0,-2152.07,-5184.51,-7336.58
11201,587.15,1403.07,1679.59,200.5,92.51,-40.88,-1122.69,-7048.81,425.97,1769.01,-5390.21,104.41,-2054.56,-5285.79,-7340.36
11251,595.98,1410.28,1650.03,191.48,97.98,-40.83,-1172.68,-6832.29,414.46,1695.95,-5479.88,101.79,-1989.64,-5378.09,-7367.73
11301,582.87,1410.08,1669.52,188.34,103.0,-39.21,-1143.57,-7076.42,420.61,1727.79,-5273.89,105.25,-2157.0,-5168.64,-7325.64
11351,568.85,1361.77,1688.5,192.31,107.27,-59.89,-1128.31,-7332.02,437.05,1808.78,-5107.47,105.17,-2355.69,-5002.3,-7357.99
11401,621.52,1390.76,1668.9,205.16,104.1,-40.53,-1098.52,-7181.34,439.12,1774.01,-5248.87,104.86,-2116.82,-5144.01,-7260.83
11451,585.37,1386.57,1671.13,207.48,94.74,-46.61,-1122.67,-7086.47,419.54,1776.84,-5320.67,106.12,-2114.08,-5214.55,-7328.63
11501,566.71,1379.25,1678.61,189.88,84.59,-43.32,-1077.06,-6989.51,418.72,1729.72,-5400.12,109.36,-2062.4,-5290.76,-7353.17
11551,568.71,1356.65,1681.14,204.31,104.36,-51.73,-1107.79,-7195.79,435.18,1792.71,-5255.56,108.98,-2212.24,-5146.59,-7358.82
11601,593.6,1377.67,1646.04,198.53,102.71,-53.55,-1098.15,-6869.34,427.72,1789.21,-5548.75,110.1,-1885.55,-5438.65,-7324.21
11651,624.05,1418.6,1668.74,204.55,92.85,-39.64,-1118.93,-6828.16,426.77,1696.02,-5525.11,107.94,-1855.16,-5417.17,-7272.33
11701,584.34,1412.03,1649.82,207.43,99.35,-45.08,-1125.97,-6557.71,428.18,1717.6,-5790.98,110.47,-1630.01,-5680.51,-7310.52
11751,543.37,1349.01,1633.51,189.54,100.03,-36.15,-1100.17,-6891.19,434.76,1843.72,-5550.81,108.4,-1933.59,-5442.41,-7376.0
11801,579.2,1403.67,1642.09,203.07,100.96,-37.71,-1099.12,-6932.86,414.41,1735.44,-5440.72,108.59,-1990.86,-5332.13,-7322.99
11851,622.71,1345.52,1680.81,187.94,103.95,-49.4,-1115.54,-7065.82,413.43,1724.03,-5308.9,107.36,-2152.38,-5201.54,-7353.93
11901,572.81,1404.08,1681.82,192.28,106.06,-39.71,-1106.21,-7092.55,442.31,1751.46,-5309.47,108.0,-2087.64,-5201.47,-7289.11
11951,577.72,1387.64,1668.33,199.95,108.99,-60.39,-1123.43,-7065.08,436.83,1793.05,-5345.47,109.61,-2076.38,-5235.86,-7312.24
12001,590.93,1437.67,1662.04,199.6,91.29,-54.2,-1119.38,-6858.31,418.41,1768.05,-5533.85,109.72,-1863.92,-5424.13,-7288.05

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,321.91,731.9,845.76,111.59,61.44,-20.49,-505.55,-3601.09,235.39,1131.38,-2923.81,67.85,-687.75,-2855.97,-3543.72
51,287.1,692.32,851.49,103.3,52.12,-22.66,-511.12,-3527.57,222.68,1094.75,-2977.04,67.52,-757.59,-2909.52,-3667.11
101,308.11,755.63,853.3,101.78,44.23,-13.51,-509.92,-3573.43,217.43,1080.07,-2933.25,67.24,-736.31,-2866.01,-3602.32
151,300.59,719.83,849.2,110.18,49.95,-15.65,-489.18,-3584.4,226.84,1122.22,-2944.98,66.95,-710.42,-2878.03,-3588.44
201,274.6,747.53,836.35,105.15,57.25,-22.2,-488.69,-3667.89,211.11,1119.9,-2872.87,67.38,-826.9,-2805.49,-3632.39
251,304.62,699.09,836.14,96.35,51.96,-22.9,-506.53,-3610.8,219.95,1107.86,-2905.32,66.77,-824.25,-2838.55,-3662.79
301,334.5,747.17,863.39,116.11,50.81,-24.22,-505.27,-3539.61,221.48,1120.84,-3002.46,68.21,-614.78,-2934.25,-3549.03
351,335.77,726.93,849.09,107.46,41.68,-26.2,-496.62,-3546.84,213.06,1095.75,-2971.06,67.38,-699.94,-2903.68,-3603.62
401,321.42,756.33,846.49,106.39,50.2,-15.04,-513.68,-3711.11,211.58,1111.84,-2821.2,65.78,-835.57,-2755.42,-3591.0
451,309.38,717.61,837.91,100.29,41.94,-5.84,-484.34,-3654.61,230.4,1135.51,-2916.41,67.71,-771.75,-2848.71,-3620.46
501,296.33,730.95,843.5,108.51,50.73,-11.31,-507.59,-3501.35,210.35,1111.88,-3004.2,67.18,-668.0,-2937.02,-3605.02
551,315.4,717.3,847.87,101.07,59.8,-18.47,-523.65,-3575.54,222.71,1173.24,-2966.81,68.74,-680.29,-2898.07,-3578.36
601,341.11,714.09,849.95,107.12,42.61,-21.89,-501.45,-3663.93,207.96,1072.69,-2831.13,66.98,-851.74,-2764.15,-3615.89
651,316.83,746.96,855.6,105.4,48.41,-22.33,-489.34,-3627.96,230.16,1112.49,-2890.24,68.69,-723.78,-2821.55,-3545.33
701,277.31,733.71,838.7,104.31,56.57,-10.04,-493.95,-3746.85,237.24,1183.88,-2831.55,68.85,-819.12,-2762.7,-3581.82
751,315.94,729.09,846.77,108.02,47.19,-17.38,-515.29,-3578.86,209.4,1091.92,-2921.59,66.31,-763.19,-2855.27,-3618.46
801,302.21,730.58,857.72,109.29,47.6,-26.45,-508.33,-3558.32,229.93,1085.75,-2928.35,67.1,-730.03,-2861.25,-3591.28
851,299.22,722.21,849.6,97.08,46.57,-24.2,-499.84,-3491.61,214.47,1092.62,-3043.65,68.81,-693.88,-2974.84,-3668.73
901,320.92,740.35,848.17,107.47,50.21,-21.25,-502.67,-3541.42,219.67,1112.41,-2981.8,67.74,-666.13,-2914.06,-3580.2
951,300.48,694.87,835.57,103.45,45.62,-13.62,-494.72,-3667.15,226.89,1149.57,-2886.8,67.57,-819.06,-2819.24,-3638.29
1001,300.52,724.66,831.35,105.78,50.51,-14.85,-498.07,-3738.14,215.24,1157.85,-2850.27,66.6,-865.14,-2783.67,-3648.81
1051,313.88,744.22,833.35,108.03,44.81,-21.16,-508.83,-3535.28,213.57,1112.76,-3017.53,68.51,-694.67,-2949.02,-3643.69
1101,304.59,743.6,856.99,101.45,49.29,-21.13,-510.78,-3788.79,216.0,1118.07,-2752.37,66.82,-930.71,-2685.56,-3616.27
1151,313.52,722.81,847.34,109.66,43.51,-15.88,-494.21,-3735.39,212.52,1140.61,-2809.13,67.1,-855.5,-2742.03,-3597.52
1201,311.83,723.5,848.02,106.16,43.86,-15.81,-499.37,-3531.57,210.41,1087.64,-2958.58,69.22,-715.32,-2889.36,-3604.68
1251,315.67,697.06,849.1,109.6,45.05,-23.59,-512.22,-3670.58,219.9,1137.39,-2850.26,69.1,-832.61,-2781.16,-3613.77
1301,314.36,741.43,830.44,104.29,42.18,-14.41,-493.9,-3575.17,222.03,1113.8,-2938.17,68.38,-714.95,-2869.8,-3584.75
1351,302.95,686.91,841.87,104.85,54.49,-10.98,-512.36,-3382.33,224.99,1137.59,-3146.99,68.59,-552.02,-3078.4,-3630.42
1401,317.05,716.39,829.69,107.14,50.49,-10.43,-488.39,-3473.35,220.05,1103.69,-3065.89,68.86,-627.66,-2997.04,-3624.7
1451,310.93,729.78,824.49,102.39,47.32,-20.54,-509.29,-3638.32,221.47,1147.06,-2900.35,67.12,-784.7,-2833.23,-3617.93
1501,292.93,724.18,839.29,110.57,53.13,-7.07,-527.64,-3459.76,212.44,1157.6,-3059.94,68.76,-604.33,-2991.18,-3595.5
1551,314.98,716.67,840.13,105.86,49.23,-22.86,-510.7,-3673.29,225.18,1141.82,-2896.84,67.6,-812.98,-2829.24,-3642.22
1601,325.88,736.97,831.27,106.98,53.03,-15.68,-505.12,-3381.46,203.65,1065.79,-3094.7,66.41,-578.68,-3028.29,-3606.97
1651,302.75,729.88,835.41,104.82,43.89,-21.59,-509.4,-3468.65,207.22,1084.82,-3004.82,67.59,-690.85,-2937.23,-3628.08
1701,333.29,711.35,859.62,104.2,50.43,-15.54,-506.08,-3344.07,215.43,1045.08,-3108.58,68.1,-546.29,-3040.48,-3586.77
1751,310.32,732.43,873.78,100.45,45.98,-25.25,-513.04,-3311.24,207.5,1042.19,-3127.57,67.95,-536.88,-3059.62,-3596.49
1801,305.53,712.17,861.91,99.17,52.29,-14.92,-520.49,-3411.02,225.31,1100.72,-3065.46,67.75,-589.32,-2997.71,-3587.03
1851,314.94,728.22,828.63,109.71,46.12,-15.81,-501.86,-3585.73,211.82,1099.26,-2941.87,68.25,-764.7,-2873.62,-3638.33
1901,301.24,760.04,828.6,113.71,50.77,-8.16,-520.25,-3532.66,213.29,1083.1,-2949.11,67.07,-710.31,-2882.04,-3592.35
1951,292.44,713.47,859.21,106.81,52.81,-13.75,-513.58,-3519.21,228.84,1145.87,-3015.53,67.06,-647.1,-2948.47,-3595.57
2001,316.52,732.6,845.24,105.38,57.62,-21.13,-507.75,-3521.3,223.06,1136.38,-3029.92,67.04,-633.37,-2962.88,-3596.25
2051,309.64,742.93,849.48,102.55,48.84,-20.36,-521.21,-3768.67,209.09,1077.6,-2723.03,65.37,-970.1,-2657.67,-3627.77
2101,321.83,709.95,852.24,109.07,47.27,-17.79,-515.13,-3647.99,219.5,1093.75,-2849.23,66.05,-827.3,-2783.18,-3610.48
2151,272.82,758.73,840.77,102.11,56.25,-20.84,-514.52,-3329.07,208.87,1054.08,-3101.79,68.93,-570.81,-3032.86,-3603.68
2201,301.78,721.59,865.26,104.15,46.13,-27.32,-494.46,-3499.98,224.92,1066.81,-2983.93,68.1,-691.14,-2915.83,-3606.97
2251,318.76,761.37,827.26,111.63,41.8,-19.98,-497.0,-3540.68,228.85,1046.87,-2937.87,67.89,-721.11,-2869.98,-3591.09
2301,293.06,763.44,842.49,107.16,45.11,-22.66,-494.55,-3654.0,208.26,1085.65,-2857.52,68.17,-826.04,-2789.34,-3615.39
2351,293.96,749.31,844.01,107.28,43.28,-13.52,-508.97,-3641.97,220.52,1094.73,-2858.77,66.6,-811.37,-2792.18,-3603.55
2401,287.56,750.69,851.56,105.34,45.64,-21.57,-519.39,-3514.22,219.59,1070.48,-2958.32,67.65,-724.31,-2890.67,-3614.98
2451,310.56,736.25,854.59,103.44,56.74,-22.85,-501.34,-3459.53,213.54,1097.13,-3039.64,68.29,-611.47,-2971.35,-3582.82
2501,290.54,730.69,842.4,107.43,50.09,-17.37,-493.21,-3512.89,227.69,1132.37,-3022.52,69.64,-642.26,-2952.88,-3595.14
2551,285.57,743.77,845.77,102.38,42.1,-21.04,-508.84,-3723.74,201.02,1109.32,-2787.09,67.16,-923.68,-2719.93,-3643.61
2601,304.34,751.75,857.15,112.06,48.55,-17.72,-495.7,-3585.18,215.15,1026.94,-2885.57,68.88,-782.66,-2816.69,-3599.35
2651,310.41,719.79,838.9,108.18,45.62,-15.5,-516.75,-3460.92,233.57,1135.4,-3068.39,67.48,-601.3,-3000.91,-3602.21
2701,282.14,698.66,826.67,103.6,38.16,-24.4,-496.62,-3645.88,229.86,1166.88,-2906.0,66.96,-820.94,-2839.05,-3659.98
2751,311.35,754.44,827.4,110.21,52.64,-19.66,-505.78,-3659.62,219.71,1119.88,-2893.32,66.78,-789.45,-2826.53,-3615.98
2801,302.57,749.12,847.32,105.38,56.66,-24.24,-489.55,-3634.0,219.3,1063.73,-2867.22,68.24,-803.7,-2798.98,-3602.68
2851,314.04,755.43,832.56,109.08,47.28,-12.59,-492.66,-3662.01,215.09,1105.89,-2875.7,68.06,-787.9,-2807.64,-3595.54
2901,273.55,738.65,829.17,101.99,47.93,-20.38,-504.98,-3675.32,209.14,1101.79,-2861.06,67.99,-898.46,-2793.07,-3691.53
2951,311.84,729.7,846.3,108.67,55.01,-15.12,-520.81,-3519.43,215.64,1091.49,-2964.56,67.1,-696.72,-2897.46,-3594.17
3001,284.41,715.2,840.0,106.28,49.52,-14.23,-479.49,-3684.26,223.61,1096.64,-2862.78,68.5,-862.32,-2794.28,-3656.6
3051,312.09,778.78,845.55,116.29,46.26,-17.29,-506.42,-3611.63,217.26,1076.41,-2906.04,70.02,-742.69,-2836.02,-3578.71
3101,286.84,755.41,827.96,105.95,50.14,-21.89,-496.83,-3754.25,227.06,1159.91,-2800.23,68.25,-859.69,-2731.97,-3591.66
3151,290.62,750.45,829.86,101.9,42.72,-21.53,-513.86,-3617.92,224.45,1109.63,-2901.46,66.53,-803.68,-2834.93,-3638.61
3201,314.26,694.96,857.19,102.76,39.3,-16.94,-508.2,-3665.26,212.95,1114.22,-2854.64,67.01,-854.75,-2787.64,-3642.39
3251,295.78,746.4,857.05,108.4,43.63,-24.83,-486.52,-3682.97,231.49,1135.24,-2850.44,66.92,-776.32,-2783.52,-3559.84
3301,326.71,713.54,834.12,102.27,42.29,-17.88,-478.76,-3681.56,218.96,1107.31,-2855.83,67.39,-832.98,-2788.44,-3621.42
3351,317.05,738.99,840.24,105.41,49.15,-18.05,-505.27,-3813.58,217.01,1154.68,-2744.41,67.34,-914.36,-2677.07,-3591.42
3401,313.74,730.5,853.25,115.32,54.94,-24.66,-500.35,-3613.68,234.37,1132.51,-2929.1,67.48,-704.07,-2861.62,-3565.7
3451,297.11,721.4,832.63,99.95,49.61,-11.44,-497.87,-3660.69,210.88,1139.93,-2898.39,68.22,-818.49,-2830.17,-3648.66
3501,315.75,729.1,837.02,112.21,42.9,-22.87,-505.1,-3529.26,215.23,1174.78,-3024.03,69.08,-630.25,-2954.95,-3585.19
3551,317.04,733.24,839.33,109.62,51.1,-19.71,-509.04,-3608.99,220.09,1135.2,-2916.74,67.21,-732.12,-2849.52,-3581.64
3601,303.92,735.21,835.55,102.22,48.69,-20.34,-523.12,-3618.42,215.22,1136.4,-2896.99,66.73,-784.67,-2830.26,-3614.93
3651,279.5,739.18,843.71,109.22,45.59,-30.86,-501.35,-3600.91,216.17,1149.09,-2953.94,67.01,-750.66,-2886.94,-3637.6
3701,282.68,729.49,854.19,106.26,44.8,-20.66,-523.3,-3488.69,222.41,1154.44,-3037.66,67.53,-638.37,-2970.13,-3608.5
3751,308.88,701.74,838.66,109.41,46.52,-23.34,-498.55,-3618.87,219.66,1134.26,-2908.93,67.18,-781.63,-2841.75,-3623.38
3801,306.63,720.27,841.37,100.28,43.52,-18.43,-491.36,-3715.77,239.25,1171.08,-2859.12,67.29,-803.17,-2791.84,-3595.01
3851,289.29,744.82,837.95,104.14,53.41,-10.24,-535.13,-3510.17,212.95,1134.53,-3003.64,67.54,-678.46,-2936.09,-3614.55
3901,296.2,718.19,843.78,112.46,51.46,-19.49,-503.3,-3502.06,219.8,1094.13,-2994.71,68.93,-688.82,-2925.78,-3614.6
3951,325.2,712.87,844.93,104.73,51.96,-17.0,-522.34,-3583.37,214.62,1088.69,-2902.54,67.48,-779.71,-2835.06,-3614.77
4001,323.28,757.35,853.07,109.52,55.84,-12.64,-490.32,-3565.91,212.49,1134.39,-2975.7,70.05,-622.93,-2905.65,-3528.58
4051,280.1,759.23,834.54,104.61,52.49,-6.93,-487.09,-3637.32,229.52,1119.58,-2874.92,67.23,-751.26,-2807.69,-3558.95
4101,308.3,740.94,843.62,102.03,51.31,-19.61,-505.27,-3432.62,212.93,1060.16,-3041.16,66.49,-638.2,-2974.67,-3612.87
4151,262.52,752.92,852.02,109.05,49.98,-17.52,-517.45,-3561.82,222.49,1127.47,-2967.38,67.4,-720.34,-2899.99,-3620.33
4201,286.34,729.61,852.05,113.2,49.2,-14.57,-505.32,-3725.09,223.85,1111.31,-2782.74,66.96,-879.43,-2715.78,-3595.2
4251,296.39,766.36,832.64,110.42,45.22,-22.62,-531.88,-3648.85,218.64,1099.21,-2841.18,66.69,-834.48,-2774.49,-3608.97
4301,290.51,692.46,837.85,100.97,42.96,-22.67,-508.73,-3422.89,228.45,1112.09,-3098.85,66.84,-649.0,-3032.01,-3681.01
4351,305.84,714.55,835.66,105.27,53.45,-17.07,-518.86,-3560.67,230.8,1161.19,-2996.07,67.12,-689.85,-2928.94,-3618.8
4401,322.93,673.91,830.39,97.46,46.16,-25.27,-502.85,-3302.41,220.7,1077.8,-3185.15,67.82,-561.18,-3117.33,-3678.51
4451,314.26,725.5,845.09,104.06,39.53,-26.46,-507.25,-3566.02,232.37,1149.85,-2970.07,68.51,-689.06,-2901.56,-3590.61
4501,268.43,707.86,852.33,96.56,40.7,-16.51,-507.32,-3572.09,209.7,1102.2,-2932.43,66.72,-818.13,-2865.7,-3683.83
4551,293.44,783.12,825.78,113.1,45.23,-18.55,-530.53,-3553.68,215.79,1089.02,-2929.96,67.23,-737.28,-2862.73,-3600.01
4601,309.37,702.12,838.04,107.09,48.81,-18.07,-498.91,-3338.98,225.22,1130.52,-3175.74,68.35,-494.8,-3107.38,-3602.18
4651,297.54,718.02,845.65,103.38,43.49,-19.24,-506.1,-3307.3,226.71,1057.54,-3147.44,67.39,-540.31,-3080.05,-3620.36
4701,324.38,718.99,848.35,103.69,48.77,-18.45,-500.58,-3523.27,215.35,1055.6,-2954.75,67.7,-727.16,-2887.05,-3614.2
4751,329.72,719.36,845.57,99.42,56.54,-28.62,-488.48,-3358.37,205.61,1055.04,-3114.79,68.87,-564.22,-3045.91,-3610.13
4801,326.13,757.99,844.94,109.05,46.62,-20.27,-504.52,-3554.92,213.98,1076.81,-2941.87,66.85,-704.19,-2875.02,-3579.22
4851,283.14,703.74,837.03,100.72,47.07,-23.7,-497.18,-3550.84,220.3,1125.75,-2992.64,68.3,-753.98,-2924.34,-3678.32
4901,308.08,726.71,830.69,105.92,48.62,-19.08,-505.8,-3615.81,226.63,1140.29,-2912.05,68.51,-753.75,-2843.54,-3597.28
4951,300.0,743.61,824.42,106.43,45.68,-18.39,-507.47,-3565.17,214.79,1114.08,-2932.34,66.5,-742.02,-2865.84,-3607.86
5001,280.25,733.17,843.56,104.38,50.95,-26.4,-518.51,-3612.37,216.89,1089.17,-2869.66,66.49,-838.91,-2803.17,-3642.08
5051,305.21,742.6,850.08,103.22,54.26,-26.24,-514.17,-3565.17,229.67,1116.29,-2946.87,68.28,-704.25,-2878.58,-3582.83
5101,266.26,739.97,853.22,106.04,51.28,-21.17,-505.59,-3607.24,223.27,1074.37,-2870.26,67.44,-819.58,-2802.82,-3622.4
5151,305.09,745.49,832.0,104.27,42.18,-13.88,-507.41,-3604.66,227.29,1086.52,-2903.82,66.66,-783.11,-2837.17,-3620.27
5201,280.84,722.99,849.88,102.74,49.49,-18.05,-509.74,-3593.56,222.29,1123.46,-2933.84,66.86,-769.67,-2866.98,-3636.65
5251,327.36,721.21,837.22,112.61,49.39,-20.64,-505.59,-3485.69,213.84,1124.0,-3037.49,66.77,-626.29,-2970.72,-3597.01
5301,323.96,740.23,854.11,112.17,56.39,-17.75,-521.58,-3544.11,223.42,1059.0,-2967.06,66.37,-714.16,-2900.68,-3614.84
5351,292.56,739.76,842.17,106.21,42.98,-25.78,-517.18,-3655.21,218.0,1126.75,-2881.56,66.17,-829.74,-2815.39,-3645.13
5401,303.1,725.95,834.36,115.52,44.25,-25.62,-507.44,-3561.39,216.94,1121.05,-2979.46,66.2,-733.27,-2913.26,-3646.52
5451,327.83,699.0,861.34,106.58,45.95,-19.96,-517.44,-3549.36,209.39,1106.64,-2966.22,67.0,-730.04,-2899.22,-3629.25
5501,298.74,764.67,844.17,106.56,53.24,-14.73,-530.86,-3635.44,214.31,1115.27,-2881.73,65.25,-784.08,-2816.48,-3600.57
5551,286.6,702.91,855.02,96.19,48.72,-19.71,-500.2,-3596.98,223.83,1127.56,-2945.03,67.92,-776.07,-2877.11,-3653.17
5601,291.48,732.99,844.89,101.38,50.61,-19.18,-506.48,-3649.88,229.46,1116.12,-2871.88,68.31,-808.61,-2803.57,-3612.18
