GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,590.95,1408.29,1639.41,211.8,107.03,-38.58,-1114.79,-6751.35,424.82,1799.15,-5660.51,109.36,-1723.27,-5551.15,-7274.42
51,595.84,1397.14,1659.99,202.52,84.86,-35.0,-1124.39,-7378.76,427.61,1763.93,-5063.22,106.32,-2406.27,-4956.9,-7363.17
101,587.44,1408.2,1673.15,200.54,89.63,-41.73,-1133.02,-7253.54,413.38,1775.08,-5181.76,104.83,-2280.88,-5076.92,-7357.8
151,572.76,1317.22,1673.34,187.93,99.51,-46.75,-1130.5,-7382.74,447.68,1843.83,-5090.42,104.77,-2417.72,-4985.65,-7403.37
201,581.73,1399.92,1640.1,193.82,94.05,-38.21,-1120.14,-7020.38,421.52,1820.89,-5409.45,105.38,-2026.69,-5304.07,-7330.76
251,607.24,1350.56,1661.61,189.85,105.71,-43.41,-1108.78,-7104.02,427.52,1797.9,-5348.5,102.54,-2115.81,-5245.96,-7361.76
301,567.4,1336.39,1658.14,191.81,97.83,-36.98,-1141.55,-7094.0,430.55,1832.84,-5341.45,104.98,-2157.56,-5236.47,-7394.03
351,610.4,1422.32,1696.86,210.0,111.04,-38.37,-1111.82,-7189.28,440.14,1803.43,-5254.92,106.77,-2045.27,-5148.14,-7193.42
401,581.93,1398.43,1671.83,193.74,95.35,-45.07,-1125.24,-7187.51,427.1,1836.77,-5279.41,103.78,-2152.68,-5175.63,-7328.31
451,579.14,1389.71,1650.0,197.46,109.57,-23.08,-1138.29,-7344.93,420.52,1864.55,-5127.4,101.37,-2295.35,-5026.02,-7321.37
501,606.23,1449.7,1680.27,201.78,87.76,-44.58,-1170.87,-7310.99,430.76,1837.75,-5149.01,102.35,-2232.19,-5046.66,-7278.85
551,623.52,1365.61,1683.07,195.67,105.48,-47.26,-1137.06,-7300.54,420.37,1830.79,-5172.51,100.71,-2260.36,-5071.8,-7332.15
601,602.36,1426.85,1674.45,210.01,106.62,-53.87,-1102.87,-7489.58,433.04,1760.13,-4952.83,102.75,-2432.86,-4850.09,-7282.95
651,594.3,1410.82,1651.99,199.07,98.9,-44.96,-1120.37,-7142.95,448.49,1773.94,-5309.44,101.06,-2130.78,-5208.38,-7339.16
701,588.29,1382.18,1648.41,188.46,100.65,-45.28,-1139.68,-7165.56,425.92,1794.93,-5253.26,102.71,-2221.66,-5150.55,-7372.2
751,600.84,1379.58,1683.0,198.1,116.07,-45.33,-1138.51,-7380.16,417.25,1748.08,-5037.83,101.23,-2421.09,-4936.6,-7357.69
801,573.51,1389.53,1676.83,187.83,86.36,-40.13,-1174.67,-6765.1,442.36,1764.5,-5602.6,102.37,-1858.98,-5500.24,-7359.22
851,560.95,1369.93,1677.91,190.67,108.59,-54.02,-1128.53,-7091.89,437.16,1760.09,-5276.55,102.74,-2169.13,-5173.8,-7342.93
901,605.44,1369.44,1667.18,207.59,90.46,-30.47,-1124.92,-7265.56,445.56,1825.56,-5245.65,102.87,-2209.72,-5142.78,-7352.5
951,589.3,1423.47,1649.07,198.81,98.17,-55.59,-1134.16,-6937.65,414.68,1614.51,-5355.58,102.02,-2139.38,-5253.56,-7392.94
1001,570.28,1344.43,1664.2,204.92,113.09,-50.15,-1075.24,-7443.98,425.12,1806.28,-5042.21,106.55,-2441.05,-4935.66,-7376.71
1051,573.71,1381.32,1655.47,193.02,89.59,-30.3,-1112.17,-6951.02,430.4,1866.74,-5535.01,107.91,-1903.24,-5427.1,-7330.33
1101,594.72,1332.26,1656.84,185.85,100.37,-41.23,-1094.64,-7390.45,428.37,1815.69,-5093.81,104.5,-2412.22,-4989.31,-7401.54
1151,567.14,1346.17,1677.07,193.79,96.46,-52.05,-1120.27,-6953.41,452.86,1872.31,-5489.84,106.71,-1919.92,-5383.13,-7303.05
1201,558.79,1419.01,1671.58,197.55,88.63,-39.7,-1109.33,-7257.21,419.81,1780.15,-5152.08,104.65,-2270.72,-5047.44,-7318.15
1251,603.39,1399.44,1667.22,213.63,97.13,-47.05,-1119.52,-7219.37,437.01,1679.78,-5147.78,105.85,-2288.33,-5041.93,-7330.26
1301,620.26,1428.94,1674.1,210.5,110.15,-49.93,-1124.71,-7354.43,405.88,1697.19,-5039.86,102.31,-2382.04,-4937.55,-7319.59
1351,611.86,1379.09,1671.22,197.26,93.11,-47.14,-1087.85,-7220.1,415.41,1834.04,-5273.38,108.99,-2153.09,-5164.39,-7317.48
1401,581.3,1374.97,1663.39,208.26,84.87,-38.61,-1087.51,-7172.71,427.15,1867.02,-5313.59,108.94,-2091.87,-5204.66,-7296.53
1451,572.63,1439.49,1665.32,190.66,88.67,-44.13,-1092.3,-7086.68,426.66,1810.54,-5384.87,110.47,-2029.15,-5274.4,-7303.55
1501,623.41,1389.15,1676.51,200.59,92.56,-51.07,-1107.15,-6961.99,421.97,1803.36,-5501.88,105.91,-1912.65,-5395.98,-7308.63
1551,557.66,1321.42,1696.23,187.51,106.84,-50.91,-1130.99,-7018.41,428.78,1836.0,-5425.15,106.46,-2065.87,-5318.69,-7384.55
1601,596.05,1376.14,1669.5,198.73,102.34,-48.03,-1108.27,-7004.94,432.51,1825.54,-5453.03,107.02,-1960.44,-5346.02,-7306.46
1651,563.75,1395.41,1675.13,192.02,98.29,-32.84,-1116.8,-7142.89,430.69,1785.94,-5274.94,106.51,-2151.32,-5168.43,-7319.75
1701,585.13,1347.91,1658.9,194.27,85.12,-47.82,-1108.44,-6822.4,448.08,1816.58,-5598.8,108.33,-1842.69,-5490.47,-7333.17
1751,552.99,1375.78,1671.17,196.07,105.35,-50.26,-1138.28,-7002.09,427.39,1848.5,-5428.46,104.63,-2013.38,-5323.83,-7337.21
1801,597.09,1410.24,1672.32,195.99,93.15,-35.42,-1096.71,-7029.1,423.36,1787.61,-5403.84,109.01,-1981.45,-5294.83,-7276.28
1851,611.39,1407.95,1653.43,214.43,93.77,-46.72,-1129.15,-6847.11,444.65,1776.35,-5559.97,106.72,-1821.01,-5453.25,-7274.26
1901,605.14,1385.87,1695.26,207.61,98.08,-41.32,-1152.13,-6993.31,419.22,1715.19,-5356.26,105.55,-2060.39,-5250.71,-7311.1
1951,607.42,1437.11,1687.92,197.7,83.67,-42.16,-1122.56,-7295.72,409.33,1749.58,-5123.97,106.69,-2287.71,-5017.28,-7304.99
2001,621.84,1409.44,1680.74,204.96,98.58,-53.23,-1102.19,-6898.65,427.67,1769.07,-5514.99,106.98,-1841.76,-5408.01,-7249.77
2051,591.14,1430.44,1671.16,197.64,93.87,-49.99,-1122.35,-7099.47,434.55,1815.16,-5335.13,105.57,-2037.86,-5229.56,-7267.42
2101,583.31,1386.81,1655.01,209.78,110.53,-42.87,-1103.37,-7140.69,435.36,1714.53,-5216.48,105.64,-2191.6,-5110.84,-7302.45
2151,569.53,1393.61,1672.24,198.5,98.88,-49.31,-1106.64,-7329.69,431.99,1843.73,-5169.38,102.74,-2277.16,-5066.64,-7343.81
2201,600.08,1394.57,1660.44,199.44,88.76,-51.69,-1119.39,-7225.9,420.86,1774.27,-5215.61,104.42,-2258.56,-5111.19,-7369.75
2251,554.18,1382.75,1672.75,200.62,101.62,-34.26,-1109.31,-7344.23,431.67,1841.08,-5126.69,102.58,-2303.13,-5024.11,-7327.24
2301,589.77,1384.6,1659.82,214.93,104.71,-44.55,-1124.06,-7188.0,418.1,1800.26,-5259.66,103.06,-2184.42,-5156.6,-7341.02
2351,596.64,1419.03,1655.58,196.27,97.76,-43.64,-1101.22,-7224.35,433.87,1799.22,-5240.61,103.87,-2170.85,-5136.74,-7307.58
2401,579.65,1427.06,1665.17,203.18,95.92,-49.62,-1123.51,-7312.59,417.06,1743.61,-5140.88,103.04,-2354.05,-5037.84,-7391.89
2451,594.84,1375.14,1655.74,209.26,108.37,-41.23,-1100.42,-7232.74,425.91,1785.4,-5203.41,105.02,-2219.73,-5098.38,-7318.12
2501,589.53,1443.16,1674.13,194.37,95.75,-54.41,-1146.15,-7283.23,411.9,1754.3,-5105.51,103.09,-2320.65,-5002.42,-7323.07
2551,590.59,1393.82,1665.26,204.96,84.69,-38.77,-1084.61,-7221.68,425.32,1775.69,-5211.3,107.52,-2204.73,-5103.78,-7308.51
2601,573.39,1408.05,1656.61,199.0,96.37,-55.5,-1137.27,-7325.57,417.84,1796.25,-5113.54,102.0,-2370.82,-5011.53,-7382.36
2651,598.81,1388.87,1670.57,206.59,90.24,-61.0,-1101.48,-7199.76,415.12,1783.05,-5264.36,105.5,-2208.99,-5158.86,-7367.85
2701,564.91,1440.39,1667.34,192.59,84.58,-52.34,-1114.66,-7130.96,411.14,1714.16,-5262.95,106.5,-2222.86,-5156.45,-7379.32
2751,574.22,1370.59,1662.5,194.15,96.43,-54.2,-1126.49,-7165.92,434.44,1753.13,-5215.74,106.25,-2261.14,-5109.49,-7370.63
2801,586.1,1409.92,1662.98,203.03,92.75,-60.38,-1115.21,-7012.95,437.14,1756.54,-5373.32,106.21,-2040.08,-5267.12,-7307.19
2851,573.97,1415.18,1664.49,194.43,90.69,-50.71,-1146.64,-7156.87,429.02,1741.51,-5203.08,105.06,-2244.93,-5098.02,-7342.95
2901,618.76,1368.6,1681.78,200.04,93.31,-55.36,-1114.04,-7257.81,416.56,1732.78,-5131.38,106.64,-2315.38,-5024.74,-7340.12
2951,596.08,1349.84,1649.82,200.42,98.76,-35.81,-1129.57,-6998.98,435.51,1812.25,-5435.81,106.72,-2021.69,-5329.09,-7350.78
3001,562.56,1413.44,1685.03,201.95,101.22,-57.06,-1080.63,-7141.82,429.61,1779.09,-5320.28,106.71,-2106.6,-5213.57,-7320.17
3051,566.65,1394.44,1642.0,196.57,93.55,-55.31,-1115.01,-6918.8,431.53,1753.6,-5447.63,107.25,-2010.78,-5340.38,-7351.16
3101,568.68,1406.54,1642.05,195.58,108.56,-52.27,-1126.68,-7132.97,425.32,1751.72,-5251.62,104.04,-2213.48,-5147.57,-7361.05
3151,578.04,1371.6,1649.71,204.36,92.3,-51.47,-1121.04,-6989.68,436.72,1779.09,-5413.75,106.2,-2050.37,-5307.55,-7357.92
3201,578.23,1425.87,1682.9,189.56,92.67,-50.24,-1111.43,-7184.9,426.02,1746.04,-5221.17,103.72,-2205.29,-5117.44,-7322.74
3251,591.43,1364.14,1656.96,189.25,106.76,-61.83,-1155.94,-6942.42,435.42,1813.75,-5428.76,108.32,-2002.46,-5320.44,-7322.9
3301,567.57,1387.92,1668.5,197.0,90.24,-58.86,-1096.23,-6850.23,423.2,1733.48,-5512.43,109.94,-1937.41,-5402.49,-7339.9
3351,598.75,1386.64,1642.21,199.4,89.81,-40.86,-1105.08,-7243.75,445.65,1849.87,-5260.45,106.38,-2177.37,-5154.08,-7331.45
3401,602.29,1405.02,1653.31,193.64,96.55,-54.9,-1160.97,-7325.81,404.81,1766.59,-5050.15,103.38,-2419.47,-4946.77,-7366.23
3451,608.64,1392.3,1682.63,196.18,96.19,-56.84,-1138.81,-7313.47,427.64,1787.14,-5100.86,103.05,-2318.39,-4997.81,-7316.2
3501,588.9,1451.21,1681.32,212.86,91.88,-45.53,-1124.79,-7166.85,405.31,1761.17,-5246.06,103.41,-2144.52,-5142.65,-7287.17
3551,572.47,1427.24,1661.03,200.8,97.79,-42.98,-1123.08,-7130.41,426.04,1791.16,-5299.19,103.87,-2119.95,-5195.31,-7315.27
3601,627.68,1403.68,1651.92,192.97,82.55,-50.99,-1099.05,-7252.62,428.65,1790.41,-5191.6,105.64,-2224.81,-5085.96,-7310.76
3651,595.0,1422.02,1656.78,198.98,106.79,-43.7,-1116.59,-7422.21,417.64,1792.75,-5055.51,104.33,-2392.55,-4951.19,-7343.73
3701,582.86,1388.75,1682.47,201.45,96.41,-53.13,-1137.67,-7480.8,447.07,1837.67,-5010.98,102.65,-2434.92,-4908.33,-7343.24
3751,594.81,1406.47,1657.96,194.36,93.52,-44.68,-1123.83,-7417.33,444.6,1721.1,-5002.6,103.14,-2473.02,-4899.46,-7372.48
3801,602.19,1350.58,1678.26,188.46,94.42,-43.56,-1104.24,-7515.15,407.26,1770.72,-4917.98,105.35,-2571.04,-4812.63,-7383.67
3851,614.84,1374.17,1657.17,207.21,99.55,-33.24,-1141.89,-7235.54,422.54,1751.59,-5171.11,104.05,-2283.59,-5067.07,-7350.66
3901,589.25,1366.68,1664.14,205.41,100.65,-46.56,-1117.49,-7383.72,445.75,1787.42,-5066.14,104.24,-2388.48,-4961.9,-7350.38
3951,588.73,1399.7,1655.1,194.01,97.49,-37.62,-1098.09,-7532.89,423.32,1863.04,-4973.26,107.08,-2447.21,-4866.18,-7313.39
4001,604.06,1393.01,1667.72,185.08,97.78,-56.95,-1139.46,-7082.57,418.33,1806.91,-5324.75,106.94,-2106.09,-5217.81,-7323.9
4051,605.1,1393.28,1660.44,201.43,101.31,-51.08,-1084.67,-7351.63,426.11,1809.15,-5168.01,107.38,-2290.57,-5060.62,-7351.19
4101,623.1,1353.66,1645.09,203.15,93.1,-46.22,-1131.56,-7286.23,439.98,1761.73,-5145.31,103.23,-2344.19,-5042.08,-7386.27
4151,594.93,1467.11,1667.25,206.34,101.14,-55.88,-1118.98,-7142.89,426.39,1680.97,-5212.55,105.62,-2173.63,-5106.93,-7280.56
4201,592.1,1434.87,1660.46,194.8,95.94,-43.48,-1119.03,-7033.83,437.37,1750.68,-5366.12,103.01,-2030.13,-5263.11,-7293.25
4251,584.75,1445.46,1671.98,192.83,98.08,-38.12,-1141.74,-7047.57,409.61,1695.58,-5325.29,105.17,-2129.14,-5220.12,-7349.26
4301,605.17,1431.12,1723.58,188.74,102.2,-42.28,-1130.69,-7086.15,423.24,1660.63,-5284.5,104.83,-2124.44,-5179.67,-7304.12
4351,593.81,1359.13,1663.94,205.53,93.85,-56.5,-1108.81,-7172.44,427.74,1803.46,-5255.66,105.97,-2190.29,-5149.69,-7339.98
4401,556.48,1392.53,1678.26,186.0,107.32,-43.07,-1131.82,-7226.48,420.19,1824.65,-5212.24,107.03,-2235.93,-5105.21,-7341.14
4451,580.87,1382.1,1672.4,201.12,87.92,-50.04,-1090.4,-7532.8,431.93,1834.72,-4968.06,106.16,-2482.18,-4861.9,-7344.08
4501,602.56,1395.88,1664.65,210.08,96.71,-40.23,-1064.19,-7187.7,423.87,1764.93,-5264.84,109.83,-2133.43,-5155.02,-7288.44
4551,585.81,1389.45,1676.23,198.57,95.83,-46.68,-1106.45,-7184.7,422.82,1775.2,-5254.7,108.92,-2193.92,-5145.78,-7339.7
4601,589.84,1365.27,1695.54,193.74,83.3,-42.48,-1097.89,-7153.01,426.53,1783.92,-5304.88,106.61,-2155.23,-5198.27,-7353.5
4651,633.54,1410.38,1641.89,206.23,91.15,-42.59,-1133.01,-7152.99,424.65,1735.88,-5244.39,105.48,-2184.85,-5138.9,-7323.76
4701,602.04,1401.49,1647.14,203.11,85.47,-44.31,-1136.71,-7277.21,429.87,1791.75,-5178.29,103.81,-2297.37,-5074.48,-7371.85
4751,618.67,1378.7,1664.59,194.21,91.78,-45.42,-1113.27,-7341.56,443.8,1790.18,-5101.9,105.27,-2318.32,-4996.63,-7314.95
4801,605.38,1387.0,1654.96,191.07,84.14,-56.19,-1127.28,-7445.7,420.27,1909.37,-5111.05,104.18,-2376.97,-5006.86,-7383.83
4851,585.1,1438.36,1650.34,194.2,102.69,-35.03,-1133.06,-7203.63,423.83,1814.13,-5237.7,107.08,-2163.09,-5130.62,-7293.71
4901,568.23,1435.21,1667.35,210.47,94.6,-50.03,-1102.59,-6867.21,437.22,1748.05,-5548.97,107.12,-1858.72,-5441.85,-7300.56
4951,583.38,1419.05,1684.46,196.89,114.45,-41.02,-1095.41,-7016.66,409.81,1753.38,-5385.82,109.16,-1991.66,-5276.66,-7268.32
5001,565.4,1450.34,1672.51,208.89,96.94,-35.62,-1114.03,-7078.17,429.87,1722.63,-5286.18,106.64,-2081.24,-5179.54,-7260.78
5051,564.64,1393.41,1660.37,184.3,84.05,-45.46,-1095.8,-7213.67,443.69,1756.47,-5202.05,107.63,-2268.01,-5094.42,-7362.43
5101,597.41,1370.39,1642.15,197.53,108.04,-40.36,-1103.2,-7236.91,443.15,1818.26,-5250.77,107.06,-2203.54,-5143.7,-7347.25
5151,584.74,1400.37,1668.08,205.6,99.26,-33.43,-1134.54,-7103.26,426.98,1718.81,-5284.97,105.27,-2167.38,-5179.71,-7347.09
5201,600.28,1386.71,1661.75,201.02,100.41,-44.56,-1092.58,-7033.3,404.76,1792.43,-5401.27,105.24,-2023.08,-5296.03,-7319.1
5251,613.59,1410.88,1669.36,202.12,89.1,-49.05,-1095.67,-7007.76,408.32,1713.7,-5371.84,107.66,-2045.42,-5264.19,-7309.6
5301,600.88,1432.35,1682.2,195.8,96.97,-48.27,-1111.14,-7019.9,443.68,1652.92,-5322.23,107.15,-2074.51,-5215.08,-7289.59
5351,598.36,1400.57,1631.67,188.37,93.51,-42.99,-1106.66,-6909.15,410.75,1813.42,-5523.83,106.39,-1922.15,-5417.43,-7339.59
5401,571.75,1438.48,1670.24,195.3,101.69,-59.39,-1130.21,-6829.97,417.71,1737.88,-5541.16,106.56,-1886.51,-5434.6,-7321.11
5451,599.49,1395.04,1665.1,201.35,102.5,-48.82,-1138.83,-6923.96,416.24,1716.99,-5424.39,106.33,-2014.89,-5318.06,-7332.95
5501,569.92,1428.8,1648.49,190.88,95.47,-54.3,-1099.02,-7008.75,424.73,1708.54,-5392.38,107.07,-2095.24,-5285.32,-7380.56
5551,591.57,1413.01,1649.21,188.22,99.41,-44.74,-1116.29,-6904.8,431.08,1694.1,-5433.44,107.4,-1999.22,-5326.05,-7325.26
5601,577.77,1404.05,1654.8,201.51,98.7,-42.5,-1127.65,-7029.24,421.03,1776.11,-5359.23,106.43,-2065.42,-5252.81,-7318.23
5651,621.27,1383.53,1660.98,193.81,100.06,-59.5,-1115.51,-7098.67,416.14,1748.99,-5283.69,107.51,-2148.89,-5176.18,-7325.07
5701,569.33,1383.63,1672.2,191.16,95.95,-49.23,-1121.71,-6924.26,440.79,1797.06,-5468.74,108.74,-1945.09,-5360.0,-7305.09
5751,582.37,1438.86,1658.7,194.49,104.74,-62.82,-1113.45,-6941.17,434.3,1752.66,-5445.66,105.47,-1951.33,-5340.19,-7291.52
5801,613.36,1451.97,1681.7,210.4,96.19,-56.36,-1113.11,-6781.58,425.23,1657.66,-5513.98,107.96,-1814.55,-5406.02,-7220.57
5851,604.48,1403.72,1653.27,202.49,100.35,-58.13,-1120.21,-6692.2,410.26,1693.0,-5638.5,106.0,-1802.97,-5532.5,-7335.47
5901,573.52,1407.55,1662.58,199.62,92.83,-73.51,-1129.43,-6927.8,405.93,1748.95,-5430.07,104.84,-2039.76,-5325.23,-7364.99
5951,589.6,1395.2,1674.15,201.06,110.64,-59.77,-1096.55,-7290.93,435.09,1772.4,-5156.34,106.15,-2269.12,-5050.19,-7319.32
6001,612.02,1393.1,1663.97,196.71,91.24,-40.64,-1120.04,-7215.07,424.89,1769.48,-5228.51,105.09,-2224.34,-5123.42,-7347.77
6051,595.87,1395.28,1649.93,195.91,101.17,-65.88,-1086.62,-7134.36,428.41,1782.51,-5321.33,108.74,-2137.78,-5212.59,-7350.37
6101,604.47,1399.31,1658.31,202.79,120.12,-52.99,-1107.02,-6769.37,412.04,1785.34,-5647.95,106.18,-1747.0,-5541.77,-7288.76
6151,601.87,1389.91,1664.76,197.04,94.97,-53.91,-1112.47,-6940.32,420.34,1767.15,-5456.87,107.72,-1970.67,-5349.15,-7319.82
6201,586.27,1394.77,1654.68,194.0,89.44,-33.48,-1115.41,-7062.71,447.55,1863.3,-5451.09,106.67,-1981.59,-5344.42,-7326.0
6251,570.68,1424.74,1662.56,197.43,98.33,-57.38,-1131.29,-6807.28,423.94,1730.38,-5543.35,108.05,-1887.89,-5435.3,-7323.19
6301,602.13,1429.75,1681.29,202.5,94.58,-46.87,-1100.24,-7021.29,419.37,1703.33,-5393.67,105.95,-2035.45,-5287.73,-7323.18
6351,586.62,1427.66,1675.36,196.65,101.99,-40.84,-1096.26,-7127.45,415.08,1709.65,-5273.24,105.46,-2151.55,-5167.78,-7319.34
6401,588.72,1379.59,1662.91,184.04,109.01,-49.79,-1096.16,-6877.85,422.92,1691.64,-5454.78,106.11,-1984.98,-5348.67,-7333.65
6451,610.58,1439.44,1654.07,205.83,84.24,-41.39,-1127.25,-7003.7,420.55,1664.8,-5319.06,105.79,-2092.82,-5213.27,-7306.08
6501,566.3,1388.75,1644.28,197.51,93.99,-40.8,-1118.54,-7336.86,439.41,1824.62,-5092.17,104.91,-2341.36,-4987.26,-7328.62
6551,639.33,1409.16,1657.48,199.67,92.29,-46.45,-1110.43,-7137.85,430.74,1706.23,-5257.69,104.03,-2159.82,-5153.66,-7313.48
6601,574.42,1347.42,1657.34,193.56,96.76,-36.99,-1124.85,-7102.73,458.43,1835.13,-5308.43,105.68,-2101.52,-5202.75,-7304.27
6651,604.21,1438.26,1656.36,209.18,97.95,-37.42,-1135.91,-7096.26,410.16,1687.7,-5266.04,105.88,-2165.78,-5160.15,-7325.94
6701,591.04,1363.39,1689.53,197.08,88.77,-49.79,-1103.3,-7153.49,416.97,1737.27,-5250.61,105.36,-2222.52,-5145.25,-7367.78
6751,565.32,1417.92,1677.58,196.46,100.93,-56.08,-1110.78,-7080.99,418.21,1728.46,-5284.52,106.19,-2142.97,-5178.33,-7321.3
6801,607.9,1380.12,1670.53,191.41,101.04,-60.44,-1129.94,-7060.8,425.3,1669.42,-5259.64,102.54,-2205.47,-5157.1,-7362.58
6851,604.58,1428.18,1646.95,203.45,89.29,-53.27,-1114.52,-6876.79,423.17,1621.92,-5417.03,105.83,-2027.03,-5311.2,-7338.23
6901,589.44,1392.91,1661.4,203.23,106.25,-51.04,-1111.72,-7046.94,419.31,1672.81,-5279.14,104.19,-2164.35,-5174.95,-7339.3
6951,559.7,1421.78,1678.17,199.5,96.1,-55.8,-1112.3,-6800.26,422.96,1700.85,-5542.04,106.49,-1889.3,-5435.55,-7324.85
7001,618.55,1356.49,1689.29,204.01,90.09,-56.71,-1111.65,-7191.2,442.73,1753.7,-5237.09,104.36,-2204.71,-5132.73,-7337.44
7051,590.9,1410.69,1672.27,210.28,95.23,-63.79,-1099.06,-7172.93,428.54,1733.05,-5237.01,104.23,-2194.82,-5132.78,-7327.6
7101,592.13,1390.42,1657.3,203.77,99.6,-41.47,-1125.02,-7052.11,418.88,1669.59,-5269.03,105.76,-2186.92,-5163.27,-7350.18
7151,575.46,1383.6,1707.86,202.04,88.02,-53.78,-1118.79,-7125.65,441.89,1745.67,-5260.79,105.79,-2153.67,-5155.01,-7308.68
7201,611.7,1365.58,1686.2,200.15,94.88,-43.18,-1103.54,-7260.55,419.35,1692.64,-5122.82,102.15,-2336.78,-5020.66,-7357.44
7251,585.64,1372.55,1678.7,189.59,102.75,-51.95,-1145.83,-7211.88,451.85,1738.92,-5161.14,101.84,-2289.67,-5059.29,-7348.96
7301,583.75,1424.84,1665.24,201.46,98.02,-51.75,-1130.73,-7131.64,418.5,1708.32,-5249.44,101.81,-2213.99,-5147.63,-7361.62
7351,588.36,1331.87,1677.8,200.58,100.69,-63.34,-1149.88,-7080.6,445.57,1742.53,-5299.95,101.87,-2206.42,-5198.08,-7404.49
7401,587.45,1341.12,1647.36,196.16,101.74,-50.63,-1091.85,-7238.66,426.92,1712.19,-5168.47,106.35,-2368.21,-5062.13,-7430.33
7451,613.88,1391.22,1656.91,209.67,95.11,-64.33,-1123.61,-7000.01,426.69,1685.45,-5324.17,105.74,-2109.01,-5218.43,-7327.44
7501,599.74,1349.38,1677.5,196.35,87.97,-48.16,-1132.22,-7076.36,427.77,1765.84,-5335.57,103.92,-2152.19,-5231.65,-7383.84
7551,572.25,1401.74,1682.47,200.91,102.65,-48.74,-1160.75,-6805.09,419.73,1731.07,-5538.39,105.36,-1903.77,-5433.04,-7336.8
7601,537.65,1483.06,1699.77,209.36,107.0,-54.1,-1117.58,-7153.98,433.78,1701.8,-5237.65,105.02,-2153.25,-5132.64,-7285.88
7651,585.92,1366.7,1681.38,187.62,81.99,-55.69,-1136.65,-7006.84,442.87,1701.05,-5347.9,103.0,-2151.65,-5244.91,-7396.56
7701,628.27,1386.74,1647.03,190.99,87.92,-57.7,-1092.85,-7174.05,418.93,1748.26,-5263.76,103.11,-2216.45,-5160.65,-7377.1
7751,544.51,1435.73,1684.35,211.83,92.93,-65.37,-1100.06,-7249.7,431.3,1731.85,-5139.99,104.44,-2282.61,-5035.55,-7318.17
7801,585.04,1432.59,1694.87,203.31,96.03,-54.14,-1119.62,-7058.51,431.08,1758.84,-5320.62,105.07,-2030.5,-5215.55,-7246.05
7851,569.52,1329.84,1680.65,194.6,92.24,-47.29,-1128.32,-6843.51,435.46,1771.49,-5542.52,108.41,-1945.32,-5434.1,-7379.42
7901,595.83,1338.65,1681.24,194.82,88.76,-63.18,-1108.68,-6799.96,420.84,1790.68,-5606.0,107.06,-1861.0,-5498.94,-7359.94
7951,584.97,1403.56,1677.09,191.62,109.42,-57.56,-1109.78,-6775.91,422.09,1712.76,-5585.87,108.46,-1841.74,-5477.41,-7319.15
8001,627.99,1350.44,1673.28,204.46,109.05,-41.98,-1104.05,-7160.36,412.78,1838.28,-5332.52,105.36,-2090.1,-5227.16,-7317.26
8051,595.36,1382.82,1669.44,206.97,86.76,-48.62,-1116.93,-7223.21,434.92,1784.07,-5225.93,103.91,-2228.41,-5122.02,-7350.43
8101,603.38,1403.27,1695.21,201.14,101.64,-42.35,-1139.11,-7156.39,436.74,1703.74,-5225.36,102.12,-2192.73,-5123.24,-7315.98
8151,604.4,1447.48,1674.78,204.57,96.85,-42.76,-1108.54,-7157.65,416.5,1764.61,-5258.77,104.82,-2099.75,-5153.95,-7253.7
8201,578.8,1357.27,1657.18,194.86,110.96,-48.17,-1128.0,-6931.31,426.25,1807.39,-5480.18,103.4,-1974.78,-5376.78,-7351.57
8251,585.0,1362.71,1662.45,191.28,93.97,-48.99,-1114.58,-7095.51,411.76,1727.51,-5296.45,104.15,-2224.4,-5192.3,-7416.7
8301,616.81,1393.97,1687.62,207.0,95.66,-42.96,-1130.94,-7262.45,429.92,1674.8,-5107.52,102.53,-2330.59,-5004.99,-7335.58
8351,581.47,1394.14,1665.06,205.89,111.64,-43.72,-1120.97,-7016.0,419.45,1748.1,-5385.93,103.62,-2054.94,-5282.31,-7337.25
8401,600.35,1363.83,1697.91,198.38,89.9,-55.48,-1126.55,-7017.38,433.95,1730.54,-5371.3,104.69,-2084.56,-5266.62,-7351.18
8451,590.75,1413.26,1691.27,193.92,90.38,-57.68,-1146.66,-7133.16,431.42,1703.7,-5219.75,102.67,-2222.81,-5117.08,-7339.89
8501,621.42,1384.1,1668.04,197.03,104.85,-52.88,-1118.66,-7221.33,418.72,1724.72,-5186.53,103.43,-2273.98,-5083.11,-7357.09
8551,589.79,1455.17,1686.46,202.4,95.56,-39.26,-1144.83,-7088.58,406.0,1729.59,-5286.79,102.59,-2107.7,-5184.2,-7291.9
8601,599.6,1430.37,1680.5,186.99,106.27,-27.65,-1123.12,-7012.04,417.49,1673.31,-5369.25,99.34,-2068.27,-5269.92,-7338.18
8651,570.39,1383.87,1668.27,193.98,92.17,-45.47,-1141.28,-7039.18,417.74,1746.81,-5360.26,103.2,-2152.7,-5257.06,-7409.76
8701,577.95,1412.68,1644.96,196.37,107.9,-52.04,-1125.16,-7074.08,409.74,1692.58,-5308.12,103.56,-2209.1,-5204.56,-7413.66
8751,550.74,1394.22,1644.93,186.7,90.89,-40.99,-1125.27,-7115.57,419.83,1794.92,-5296.12,103.7,-2199.6,-5192.42,-7392.01
